CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom
14400,0,0,0,0,0,0,0,0,0,0,1
14401,0,0,0,0,0,0,0,0,0,0,1
14403,0,0,0,0,0,0,0,0,0,0,1
14404,0,0,0,0,0,0,0,0,0,0,1
14406,0,0,0,0,0,0,0,0,0,0,1
14407,0,0,0,0,0,0,0,0,0,0,1
14408,0,0,0,0,0,0,0,0,0,0,1
14409,0,0,0,0,0,0,0,0,0,0,1
14410,0,0,0,0,0,0,0,0,0,0,1
14411,0,0,0,0,0,0,0,0,0,0,1
14413,0,0,0,0,0,0,0,0,0,0,1
14414,0,0,0,0,0,0,0,0,0,0,1
14415,0,0,0,0,0,0,0,0,0,0,1
14418,0,0,0,0,0,0,0,0,0,0,1
14419,0,0,0,0,0,0,0,0,0,0,1
14421,0,0,0,0,0,0,0,0,0,0,1
14422,0,0,0,0,0,0,0,0,0,0,1
14423,0,0,0,0,0,0,0,0,0,0,1
14426,0,0,0,0,0,0,0,0,0,0,1
14428,0,0,0,0,0,0,0,0,0,0,1
14431,0,0,0,0,0,0,0,0,0,0,1
14437,0,0,0,0,0,0,0,0,0,0,1
14438,0,0,0,0,0,0,0,0,0,0,1
14440,0,0,0,0,0,0,0,0,0,0,1
14441,0,0,0,0,0,0,0,0,0,0,1
14443,0,0,0,0,0,0,0,0,0,0,1
14446,0,0,0,0,0,0,0,0,0,0,1
14447,0,0,0,0,0,0,0,0,0,0,1
14448,0,0,0,0,0,0,0,0,0,0,1
14449,0,0,0,0,0,0,0,0,0,0,1
14450,0,0,0,0,0,0,0,0,0,0,1
14451,0,0,0,0,0,0,0,0,0,0,1
14453,0,0,0,0,0,0,0,0,0,0,1
14456,0,0,0,0,0,0,0,0,0,0,1
14457,0,0,0,0,0,0,0,0,0,0,1
14459,0,0,0,0,0,0,0,0,0,0,1
14460,0,0,0,0,0,0,0,0,0,0,1
14461,0,0,0,0,0,0,0,0,0,0,1
14462,0,0,0,0,0,0,0,0,0,0,1
14463,0,0,0,0,0,0,0,0,0,0,1
14465,0,0,0,0,0,0,0,0,0,0,1
14466,0,0,0,0,0,0,0,0,0,0,1
14467,0,0,0,0,0,0,0,0,0,0,1
14470,0,0,0,0,0,0,0,0,0,0,1
14472,0,0,0,0,0,0,0,0,0,0,1
14473,0,0,0,0,0,0,0,0,0,0,1
14475,0,0,0,0,0,0,0,0,0,0,1
14476,0,0,0,0,0,0,0,0,0,0,1
14477,0,0,0,0,0,0,0,0,0,0,1
14479,0,0,0,0,0,0,0,0,0,0,1
14481,0,0,0,0,0,0,0,0,0,0,1
14482,0,0,0,0,0,0,0,0,0,0,1
14483,0,0,0,0,0,0,0,0,0,0,1
14487,0,0,0,0,0,0,0,0,0,0,1
14489,0,0,0,0,0,0,0,0,0,0,1
14491,0,0,0,0,0,0,0,0,0,0,1
14493,0,0,0,0,0,0,0,0,0,0,1
14495,0,0,0,0,0,0,0,0,0,0,1
14496,0,0,0,0,0,0,0,0,0,0,1
14497,0,0,0,0,0,0,0,0,0,0,1
14498,0,0,0,0,0,0,0,0,0,0,1
14499,0,0,0,0,0,0,0,0,0,0,1
14500,0,0,0,0,0,0,0,0,0,0,1
14501,0,0,0,0,0,0,0,0,0,0,1
14502,0,0,0,0,0,0,0,0,0,0,1
14503,0,0,0,0,0,0,0,0,0,0,1
14504,0,0,0,0,0,0,0,0,0,0,1
14505,0,0,0,0,0,0,0,0,0,0,1
14506,0,0,0,0,0,0,0,0,0,0,1
14507,0,0,0,0,0,0,0,0,0,0,1
14511,0,0,0,0,0,0,0,0,0,0,1
14512,0,0,0,0,0,0,0,0,0,0,1
14513,0,0,0,0,0,0,0,0,0,0,1
14514,0,0,0,0,0,0,0,0,0,0,1
14515,0,0,0,0,0,0,0,0,0,0,1
14517,0,0,0,0,0,0,0,0,0,0,1
14520,0,0,0,0,0,0,0,0,0,0,1
14522,0,0,0,0,0,0,0,0,0,0,1
14523,0,0,0,0,0,0,0,0,0,0,1
14524,0,0,0,0,0,0,0,0,0,0,1
14525,0,0,0,0,0,0,0,0,0,0,1
14527,0,0,0,0,0,0,0,0,0,0,1
14529,0,0,0,0,0,0,0,0,0,0,1
14530,0,0,0,0,0,0,0,0,0,0,1
14532,0,0,0,0,0,0,0,0,0,0,1
14533,0,0,0,0,0,0,0,0,0,0,1
14534,0,0,0,0,0,0,0,0,0,0,1
14535,0,0,0,0,0,0,0,0,0,0,1
14536,0,0,0,0,0,0,0,0,0,0,1
14538,0,0,0,0,0,0,0,0,0,0,1
14540,0,0,0,0,0,0,0,0,0,0,1
14541,0,0,0,0,0,0,0,0,0,0,1
14542,0,0,0,0,0,0,0,0,0,0,1
14543,0,0,0,0,0,0,0,0,0,0,1
14544,0,0,0,0,0,0,0,0,0,0,1
14546,0,0,0,0,0,0,0,0,0,0,1
14548,0,0,0,0,0,0,0,0,0,0,1
14549,0,0,0,0,0,0,0,0,0,0,1
14551,0,0,0,0,0,0,0,0,0,0,1
14552,0,0,0,0,0,0,0,0,0,0,1
14553,0,0,0,0,0,0,0,0,0,0,1
14555,0,0,0,0,0,0,0,0,0,0,1
14560,0,0,0,0,0,0,0,0,0,0,1
14561,0,0,0,0,0,0,0,0,0,0,1
14562,0,0,0,0,0,0,0,0,0,0,1
14565,0,0,0,0,0,0,0,0,0,0,1
14567,0,0,0,0,0,0,0,0,0,0,1
14570,0,0,0,0,0,0,0,0,0,0,1
14572,0,0,0,0,0,0,0,0,0,0,1
14573,0,0,0,0,0,0,0,0,0,0,1
14576,0,0,0,0,0,0,0,0,0,0,1
14577,0,0,0,0,0,0,0,0,0,0,1
14583,0,0,0,0,0,0,0,0,0,0,1
14584,0,0,0,0,0,0,0,0,0,0,1
14586,0,0,0,0,0,0,0,0,0,0,1
14587,0,0,0,0,0,0,0,0,0,0,1
14589,0,0,0,0,0,0,0,0,0,0,1
14591,0,0,0,0,0,0,0,0,0,0,1
14593,0,0,0,0,0,0,0,0,0,0,1
14594,0,0,0,0,0,0,0,0,0,0,1
14595,0,0,0,0,0,0,0,0,0,0,1
14597,0,0,0,0,0,0,0,0,0,0,1
14600,0,0,0,0,0,0,0,0,0,0,1
14603,0,0,0,0,0,0,0,0,0,0,1
14606,0,0,0,0,0,0,0,0,0,0,1
14607,0,0,0,0,0,0,0,0,0,0,1
14608,0,0,0,0,0,0,0,0,0,0,1
14609,0,0,0,0,0,0,0,0,0,0,1
14616,0,0,0,0,0,0,0,0,0,0,1
14618,0,0,0,0,0,0,0,0,0,0,1
14619,0,0,0,0,0,0,0,0,0,0,1
14620,0,0,0,0,0,0,0,0,0,0,1
14621,0,0,0,0,0,0,0,0,0,0,1
14622,0,0,0,0,0,0,0,0,0,0,1
14623,0,0,0,0,0,0,0,0,0,0,1
14625,0,0,0,0,0,0,0,0,0,0,1
14626,0,0,0,0,0,0,0,0,0,0,1
14627,0,0,0,0,0,0,0,0,0,0,1
14628,0,0,0,0,0,0,0,0,0,0,1
14631,0,0,0,0,0,0,0,0,0,0,1
14632,0,0,0,0,0,0,0,0,0,0,1
14633,0,0,0,0,0,0,0,0,0,0,1
14636,0,0,0,0,0,0,0,0,0,0,1
14639,0,0,0,0,0,0,0,0,0,0,1
14640,0,0,0,0,0,0,0,0,0,0,1
14643,0,0,0,0,0,0,0,0,0,0,1
14644,0,0,0,0,0,0,0,0,0,0,1
14645,0,0,0,0,0,0,0,0,0,0,1
14647,0,0,0,0,0,0,0,0,0,0,1
14649,0,0,0,0,0,0,0,0,0,0,1
14651,0,0,0,0,0,0,0,0,0,0,1
14653,0,0,0,0,0,0,0,0,0,0,1
14655,0,0,0,0,0,0,0,0,0,0,1
14656,0,0,0,0,0,0,0,0,0,0,1
14657,0,0,0,0,0,0,0,0,0,0,1
14658,0,0,0,0,0,0,0,0,0,0,1
14659,0,0,0,0,0,0,0,0,0,0,1
14662,0,0,0,0,0,0,0,0,0,0,1
14665,0,0,0,0,0,0,0,0,0,0,1
14667,0,0,0,0,0,0,0,0,0,0,1
14669,0,0,0,0,0,0,0,0,0,0,1
14670,0,0,0,0,0,0,0,0,0,0,1
14672,0,0,0,0,0,0,0,0,0,0,1
14673,0,0,0,0,0,0,0,0,0,0,1
14676,0,0,0,0,0,0,0,0,0,0,1
14679,0,0,0,0,0,0,0,0,0,0,1
14680,0,0,0,0,0,0,0,0,0,0,1
14681,0,0,0,0,0,0,0,0,0,0,1
14682,0,0,0,0,0,0,0,0,0,0,1
14684,0,0,0,0,0,0,0,0,0,0,1
14687,0,0,0,0,0,0,0,0,0,0,1
14688,0,0,0,0,0,0,0,0,0,0,1
14689,0,0,0,0,0,0,0,0,0,0,1
14690,0,0,0,0,0,0,0,0,0,0,1
14691,0,0,0,0,0,0,0,0,0,0,1
14692,0,0,0,0,0,0,0,0,0,0,1
14693,0,0,0,0,0,0,0,0,0,0,1
14696,0,0,0,0,0,0,0,0,0,0,1
14697,0,0,0,0,0,0,0,0,0,0,1
14699,0,0,0,0,0,0,0,0,0,0,1
14700,0,0,0,0,0,0,0,0,0,0,1
14701,0,0,0,0,0,0,0,0,0,0,1
14702,0,0,0,0,0,0,0,0,0,0,1
14704,0,0,0,0,0,0,0,0,0,0,1
14705,0,0,0,0,0,0,0,0,0,0,1
14708,0,0,0,0,0,0,0,0,0,0,1
14709,0,0,0,0,0,0,0,0,0,0,1
14711,0,0,0,0,0,0,0,0,0,0,1
14712,0,0,0,0,0,0,0,0,0,0,1
14713,0,0,0,0,0,0,0,0,0,0,1
14715,0,0,0,0,0,0,0,0,0,0,1
14716,0,0,0,0,0,0,0,0,0,0,1
14719,0,0,0,0,0,0,0,0,0,0,1
14720,0,0,0,0,0,0,0,0,0,0,1
14722,0,0,0,0,0,0,0,0,0,0,1
14723,0,0,0,0,0,0,0,0,0,0,1
14727,0,0,0,0,0,0,0,0,0,0,1
14729,0,0,0,0,0,0,0,0,0,0,1
14730,0,0,0,0,0,0,0,0,0,0,1
14731,0,0,0,0,0,0,0,0,0,0,1
14732,0,0,0,0,0,0,0,0,0,0,1
14733,0,0,0,0,0,0,0,0,0,0,1
14735,0,0,0,0,0,0,0,0,0,0,1
14737,0,0,0,0,0,0,0,0,0,0,1
14738,0,0,0,0,0,0,0,0,0,0,1
14739,0,0,0,0,0,0,0,0,0,0,1
14740,0,0,0,0,0,0,0,0,0,0,1
14741,0,0,0,0,0,0,0,0,0,0,1
14744,0,0,0,0,0,0,0,0,0,0,1
14745,0,0,0,0,0,0,0,0,0,0,1
14747,0,0,0,0,0,0,0,0,0,0,1
14748,0,0,0,0,0,0,0,0,0,0,1
14754,0,0,0,0,0,0,0,0,0,0,1
14755,0,0,0,0,0,0,0,0,0,0,1
14758,0,0,0,0,0,0,0,0,0,0,1
14759,0,0,0,0,0,0,0,0,0,0,1
14760,0,0,0,0,0,0,0,0,0,0,1
14761,0,0,0,0,0,0,0,0,0,0,1
14762,0,0,0,0,0,0,0,0,0,0,1
14765,0,0,0,0,0,0,0,0,0,0,1
14766,0,0,0,0,0,0,0,0,0,0,1
14768,0,0,0,0,0,0,0,0,0,0,1
14769,0,0,0,0,0,0,0,0,0,0,1
14770,0,0,0,0,0,0,0,0,0,0,1
14772,0,0,0,0,0,0,0,0,0,0,1
14775,0,0,0,0,0,0,0,0,0,0,1
14776,0,0,0,0,0,0,0,0,0,0,1
14777,0,0,0,0,0,0,0,0,0,0,1
14778,0,0,0,0,0,0,0,0,0,0,1
14779,0,0,0,0,0,0,0,0,0,0,1
14782,0,0,0,0,0,0,0,0,0,0,1
14784,0,0,0,0,0,0,0,0,0,0,1
14790,0,0,0,0,0,0,0,0,0,0,1
14794,0,0,0,0,0,0,0,0,0,0,1
14795,0,0,0,0,0,0,0,0,0,0,1
14796,0,0,0,0,0,0,0,0,0,0,1
14798,0,0,0,0,0,0,0,0,0,0,1
14800,0,0,0,0,0,0,0,0,0,0,1
14803,0,0,0,0,0,0,0,0,0,0,1
14805,0,0,0,0,0,0,0,0,0,0,1
14808,0,0,0,0,0,0,0,0,0,0,1
14810,0,0,0,0,0,0,0,0,0,0,1
14813,0,0,0,0,0,0,0,0,0,0,1
14816,0,0,0,0,0,0,0,0,0,0,1
14817,0,0,0,0,0,0,0,0,0,0,1
14818,0,0,0,0,0,0,0,0,0,0,1
14819,0,0,0,0,0,0,0,0,0,0,1
14820,0,0,0,0,0,0,0,0,0,0,1
14821,0,0,0,0,0,0,0,0,0,0,1
14823,0,0,0,0,0,0,0,0,0,0,1
14825,0,0,0,0,0,0,0,0,0,0,1
14828,0,0,0,0,0,0,0,0,0,0,1
14829,0,0,0,0,0,0,0,0,0,0,1
14834,0,0,0,0,0,0,0,0,0,0,1
14837,0,0,0,0,0,0,0,0,0,0,1
14840,0,0,0,0,0,0,0,0,0,0,1
14841,0,0,0,0,0,0,0,0,0,0,1
14842,0,0,0,0,0,0,0,0,0,0,1
14844,0,0,0,0,0,0,0,0,0,0,1
14847,0,0,0,0,0,0,0,0,0,0,1
14849,0,0,0,0,0,0,0,0,0,0,1
14850,0,0,0,0,0,0,0,0,0,0,1
14851,0,0,0,0,0,0,0,0,0,0,1
14852,0,0,0,0,0,0,0,0,0,0,1
14853,0,0,0,0,0,0,0,0,0,0,1
14854,0,0,0,0,0,0,0,0,0,0,1
14855,0,0,0,0,0,0,0,0,0,0,1
14857,0,0,0,0,0,0,0,0,0,0,1
14859,0,0,0,0,0,0,0,0,0,0,1
14862,0,0,0,0,0,0,0,0,0,0,1
14865,0,0,0,0,0,0,0,0,0,0,1
14866,0,0,0,0,0,0,0,0,0,0,1
14867,0,0,0,0,0,0,0,0,0,0,1
14868,0,0,0,0,0,0,0,0,0,0,1
14869,0,0,0,0,0,0,0,0,0,0,1
14870,0,0,0,0,0,0,0,0,0,0,1
14871,0,0,0,0,0,0,0,0,0,0,1
14873,0,0,0,0,0,0,0,0,0,0,1
14875,0,0,0,0,0,0,0,0,0,0,1
14878,0,0,0,0,0,0,0,0,0,0,1
14880,0,0,0,0,0,0,0,0,0,0,1
14883,0,0,0,0,0,0,0,0,0,0,1
14885,0,0,0,0,0,0,0,0,0,0,1
14886,0,0,0,0,0,0,0,0,0,0,1
14888,0,0,0,0,0,0,0,0,0,0,1
14889,0,0,0,0,0,0,0,0,0,0,1
14890,0,0,0,0,0,0,0,0,0,0,1
14891,0,0,0,0,0,0,0,0,0,0,1
14895,0,0,0,0,0,0,0,0,0,0,1
14896,0,0,0,0,0,0,0,0,0,0,1
14897,0,0,0,0,0,0,0,0,0,0,1
14898,0,0,0,0,0,0,0,0,0,0,1
14901,0,0,0,0,0,0,0,0,0,0,1
14903,0,0,0,0,0,0,0,0,0,0,1
14905,0,0,0,0,0,0,0,0,0,0,1
14907,0,0,0,0,0,0,0,0,0,0,1
14912,0,0,0,0,0,1,0,0,0,0,0
14913,0,0,0,0,0,0,0,0,0,0,1
14915,0,0,0,0,0,0,0,0,0,0,1
14916,0,0,0,0,0,0,0,0,0,0,1
14918,0,0,0,0,0,0,0,0,0,0,1
14920,0,0,0,0,0,0,0,0,0,0,1
14921,0,0,0,0,0,0,0,0,0,0,1
14924,0,0,0,0,0,0,0,0,0,0,1
14944,0,0,0,0,0,0,0,0,0,0,1
14947,0,0,0,0,0,0,0,0,0,0,1
14948,0,0,0,0,0,0,0,0,0,0,1
14952,0,0,0,0,0,0,0,0,0,0,1
14957,0,0,0,0,0,0,0,0,0,0,1
14958,0,0,0,0,0,0,0,0,0,0,1
14959,0,0,0,0,0,0,0,0,0,0,1
14960,0,0,0,0,0,0,0,0,0,0,1
14961,0,0,0,0,0,0,0,0,0,0,1
14962,0,0,0,0,0,0,0,0,0,0,1
14963,0,0,0,0,0,0,0,0,0,0,1
14964,0,0,0,0,0,0,0,0,0,0,1
14970,0,0,0,0,0,0,0,0,0,0,1
14972,0,0,0,0,0,0,0,0,0,0,1
14973,0,0,0,0,0,0,0,0,0,0,1
14976,0,0,0,0,0,0,0,0,0,0,1
14978,0,0,0,0,0,0,0,0,0,0,1
14981,0,0,0,0,0,0,0,0,0,0,1
14984,0,0,0,0,0,0,0,0,0,0,1
14985,0,0,0,0,0,0,0,0,0,0,1
14987,0,0,0,0,0,0,0,0,0,0,1
14988,0,0,0,0,0,0,0,0,0,0,1
14995,0,0,0,0,0,0,0,0,0,0,1
14997,0,0,0,0,0,0,0,0,0,0,1
14998,0,0,0,0,0,0,0,0,0,0,1
15002,0,0,0,0,0,0,0,0,0,0,1
15004,0,0,0,0,0,0,0,0,0,0,1
15005,0,0,0,0,0,0,0,0,0,0,1
15007,0,0,0,0,0,0,0,0,0,0,1
15012,0,0,0,0,0,0,0,0,0,0,1
15014,0,0,0,0,0,0,0,0,0,0,1
15016,0,0,0,0,0,0,0,0,0,0,1
15018,0,0,0,0,0,0,0,0,0,0,1
15019,0,0,0,0,0,0,0,0,0,0,1
15021,0,0,0,0,0,0,0,0,0,0,1
15023,0,0,0,0,0,0,0,0,0,0,1
15024,0,0,0,0,0,0,0,0,0,0,1
15026,0,0,0,0,0,0,0,0,0,0,1
15027,0,0,0,0,0,0,0,0,0,0,1
15028,0,0,0,0,0,0,0,0,0,0,1
15030,0,0,0,0,0,0,0,0,0,0,1
15031,0,0,0,0,0,0,0,0,0,0,1
15032,0,0,0,0,0,0,0,0,0,0,1
15033,0,0,0,0,0,0,0,0,0,0,1
15034,0,0,0,0,0,0,0,0,0,0,1
15036,0,0,0,0,0,0,0,0,0,0,1
15038,0,0,0,0,0,0,0,0,0,0,1
15039,0,0,0,0,0,0,0,0,0,0,1
15041,0,0,0,0,0,0,0,0,0,0,1
15042,0,0,0,0,0,0,0,0,0,0,1
15044,0,0,0,0,0,0,0,0,0,0,1
15045,0,0,0,0,0,0,0,0,0,0,1
15046,0,0,0,0,0,0,0,0,0,0,1
15047,0,0,0,0,0,0,0,0,0,0,1
15048,0,0,0,0,0,0,0,0,0,0,1
15049,0,0,0,0,0,0,0,0,0,0,1
15051,0,0,0,0,0,0,0,0,0,0,1
15052,0,0,0,0,0,0,0,0,0,0,1
15053,0,0,0,0,0,0,0,0,0,0,1
15057,0,0,0,0,0,0,0,0,0,0,1
15058,0,0,0,0,0,0,0,0,0,0,1
15059,0,0,0,0,0,0,0,0,0,0,1
15061,0,0,0,0,0,0,0,0,0,0,1
15062,0,0,0,0,0,0,0,0,0,0,1
15063,0,0,0,0,0,0,0,0,0,0,1
15065,0,0,0,0,0,0,0,0,0,0,1
15067,0,0,0,0,0,0,0,0,0,0,1
15068,0,0,0,0,0,0,0,0,0,0,1
15069,0,0,0,0,0,0,0,0,0,0,1
15070,0,0,0,0,0,0,0,0,0,0,1
15071,0,0,0,0,0,0,0,0,0,0,1
15073,0,0,0,0,0,0,0,0,0,0,1
15074,0,0,0,0,0,0,0,0,0,0,1
15076,0,0,0,0,0,0,0,0,0,0,1
15078,0,0,0,0,0,0,0,0,0,0,1
15079,0,0,0,0,0,0,0,0,0,0,1
15081,0,0,0,0,0,0,0,0,0,0,1
15083,0,0,0,0,0,0,0,0,0,0,1
15087,0,0,0,0,0,0,0,0,0,0,1
15089,0,0,0,0,0,0,0,0,0,0,1
15090,0,0,0,0,0,0,0,0,0,0,1
15092,0,0,0,0,0,0,0,0,0,0,1
15093,0,0,0,0,0,0,0,0,0,0,1
15095,0,0,0,0,0,0,0,0,0,0,1
15098,0,0,0,0,0,0,0,0,0,0,1
15100,0,0,0,0,0,0,0,0,0,0,1
15101,0,0,0,0,0,0,0,0,0,0,1
15104,0,0,0,0,0,0,0,0,0,0,1
15105,0,0,0,0,0,0,0,0,0,0,1
15106,0,0,0,0,0,0,0,0,0,0,1
15107,0,0,0,0,0,0,0,0,0,0,1
15109,0,0,0,0,0,0,0,0,0,0,1
15110,0,0,0,0,0,0,0,0,0,0,1
15111,0,0,0,0,0,0,0,0,0,0,1
15114,0,0,0,0,0,0,0,0,0,0,1
15116,0,0,0,0,0,0,0,0,0,0,1
15117,0,0,0,0,0,0,0,0,0,0,1
15118,0,0,0,0,0,0,0,0,0,0,1
15119,0,0,0,0,0,0,0,0,0,0,1
15120,0,0,0,0,0,0,0,0,0,0,1
15121,0,0,0,0,0,0,0,0,0,0,1
15122,0,0,0,0,0,0,0,0,0,0,1
15123,0,0,0,0,0,0,0,0,0,0,1
15124,0,0,0,0,0,0,0,0,0,0,1
15125,0,0,0,0,0,0,0,0,0,0,1
15128,0,0,0,0,0,0,0,0,0,0,1
15129,0,0,0,0,0,0,0,0,0,0,1
15130,0,0,0,0,0,0,0,0,0,0,1
15132,0,0,0,0,0,0,0,0,0,0,1
15133,0,0,0,0,0,0,0,0,0,0,1
15134,0,0,0,0,0,0,0,0,0,0,1
15135,0,0,0,0,0,0,0,0,0,0,1
15139,0,0,0,0,0,0,0,0,0,0,1
15140,0,0,0,0,0,0,0,0,0,0,1
15143,0,0,0,0,0,0,0,0,0,0,1
15144,0,0,0,0,0,0,0,0,0,0,1
15145,0,0,0,0,0,0,0,0,0,0,1
15146,0,0,0,0,0,0,0,0,0,0,1
15147,0,0,0,0,0,0,0,0,0,0,1
15149,0,0,0,0,0,0,0,0,0,0,1
15150,0,0,0,0,0,0,0,0,0,0,1
15152,0,0,0,0,0,0,0,0,0,0,1
15157,0,0,0,0,0,0,0,0,0,0,1
15159,0,0,0,0,0,0,0,0,0,0,1
15160,0,0,0,0,0,0,0,0,0,0,1
15163,0,0,0,0,0,0,0,0,0,0,1
15164,0,0,0,0,0,0,0,0,0,0,1
15165,0,0,0,0,0,0,0,0,0,0,1
15167,0,0,0,0,0,0,0,0,0,0,1
15171,0,0,0,0,0,0,0,0,0,0,1
15172,0,0,0,0,0,0,0,0,0,0,1
15174,0,0,0,0,0,0,0,0,0,0,1
15178,0,0,0,0,0,0,0,0,0,0,1
15179,0,0,0,0,0,0,0,0,0,0,1
15180,0,0,0,0,0,0,0,0,0,0,1
15181,0,0,0,0,0,0,0,0,0,0,1
15182,0,0,0,0,0,0,0,0,0,0,1
15184,0,0,0,0,0,0,0,0,0,0,1
15186,0,0,0,0,0,0,0,0,0,0,1
15187,0,0,0,0,0,0,0,0,0,0,1
15189,0,0,0,0,0,0,0,0,0,0,1
15192,0,0,0,0,0,0,0,0,0,0,1
15194,0,0,0,0,0,0,0,0,0,0,1
15197,0,0,0,0,0,0,0,0,0,0,1
15198,0,0,0,0,0,0,0,0,0,0,1
15199,0,0,0,0,0,0,0,0,0,0,1
15201,0,0,0,0,0,0,0,0,0,0,1
15203,0,0,0,0,0,0,0,0,0,0,1
15204,0,0,0,0,0,0,0,0,0,0,1
15205,0,0,0,0,0,0,0,0,0,0,1
15206,0,0,0,0,0,0,0,0,0,0,1
15208,0,0,0,0,0,0,0,0,0,0,1
15210,0,0,0,0,0,0,0,0,0,0,1
15211,0,0,0,0,0,0,0,0,0,0,1
15212,0,0,0,0,0,0,0,0,0,0,1
15213,0,0,0,0,0,0,0,0,0,0,1
15214,0,0,0,0,0,0,0,0,0,0,1
15215,0,0,0,0,0,0,0,0,0,0,1
15218,0,0,0,0,0,0,0,0,0,0,1
15219,0,0,0,0,0,0,0,0,0,0,1
15220,0,0,0,0,0,0,0,0,0,0,1
15221,0,0,0,0,0,0,0,0,0,0,1
15222,0,0,0,0,0,0,0,0,0,0,1
15223,0,0,0,0,0,0,0,0,0,0,1
15224,0,0,0,0,0,0,0,0,0,0,1
15225,0,0,0,0,0,0,0,0,0,0,1
15226,0,0,0,0,0,0,0,0,0,0,1
15227,0,0,0,0,0,0,0,0,0,0,1
15228,0,0,0,0,0,0,0,0,0,0,1
15230,0,0,0,0,0,0,0,0,0,0,1
15232,0,0,0,0,0,0,0,0,0,0,1
15234,0,0,0,0,0,0,0,0,0,0,1
15235,0,0,0,0,0,0,0,0,0,0,1
15236,0,0,0,0,0,0,0,0,0,0,1
15237,0,0,0,0,0,0,0,0,0,0,1
15238,0,0,0,0,0,0,0,0,0,0,1
15240,0,0,0,0,0,0,0,0,0,0,1
15241,0,0,0,0,0,0,0,0,0,0,1
15244,0,0,0,0,0,0,0,0,0,0,1
15245,0,0,0,0,0,0,0,0,0,0,1
15246,0,0,0,0,0,0,0,0,0,0,1
15247,0,0,0,0,0,0,0,0,0,0,1
15249,0,0,0,0,0,0,0,0,0,0,1
15251,0,0,0,0,0,0,0,0,0,0,1
15252,0,0,0,0,0,0,0,0,0,0,1
15253,0,0,0,0,0,0,0,0,0,0,1
15254,0,0,0,0,0,0,0,0,0,0,1
15256,0,0,0,0,0,0,0,0,0,0,1
15257,0,0,0,0,0,0,0,0,0,0,1
15258,0,0,0,0,0,0,0,0,0,0,1
15260,0,0,0,0,0,0,0,0,0,0,1
15261,0,0,0,0,0,0,0,0,0,0,1
15262,0,0,0,0,0,0,0,0,0,0,1
15263,0,0,0,0,0,0,0,0,0,0,1
15265,0,0,0,0,0,0,0,0,0,0,1
15266,0,0,0,0,0,0,0,0,0,0,1
15267,0,0,0,0,0,0,0,0,0,0,1
15270,0,0,0,0,0,0,0,0,0,0,1
15271,0,0,0,0,0,0,0,0,0,0,1
15279,0,0,0,0,0,0,0,0,0,0,1
15280,0,0,0,0,0,0,0,0,0,0,1
15281,0,0,0,0,0,0,0,0,0,0,1
15288,0,0,0,0,0,0,0,0,0,0,1
15289,0,0,0,0,0,0,0,0,0,0,1
15290,0,0,0,0,0,0,0,0,0,0,1
15291,0,0,0,0,0,0,0,0,0,0,1
15292,0,0,0,0,0,0,0,0,0,0,1
15296,0,0,0,0,0,0,0,0,0,0,1
15298,0,0,0,0,0,0,0,0,0,0,1
15299,0,0,0,0,0,0,0,0,0,0,1
15301,0,0,0,0,0,0,0,0,0,0,1
15303,0,0,0,0,0,0,0,0,0,0,1
15304,0,0,0,0,0,0,0,0,0,0,1
15306,0,0,0,0,0,0,0,0,0,0,1
15308,0,0,0,0,0,0,0,0,0,0,1
15311,0,0,0,0,0,0,0,0,0,0,1
15312,0,0,0,0,0,0,0,0,0,0,1
15313,0,0,0,0,0,0,0,0,0,0,1
15314,0,0,0,0,0,0,0,0,0,0,1
15315,0,0,0,0,0,0,0,0,0,0,1
15316,0,0,0,0,0,0,0,0,0,0,1
15319,0,0,0,0,0,0,0,0,0,0,1
15321,0,0,0,0,0,0,0,0,0,0,1
15325,0,0,0,0,0,0,0,0,0,0,1
15326,0,0,0,0,0,0,0,0,0,0,1
15329,0,0,0,0,0,0,0,0,0,0,1
15333,0,0,0,0,0,0,0,0,0,0,1
15334,0,0,0,0,0,0,0,0,0,0,1
15339,0,0,0,0,0,0,0,0,0,0,1
15342,0,0,0,0,0,0,0,0,0,0,1
15346,0,0,0,0,0,0,0,0,0,0,1
15347,0,0,0,0,0,0,0,0,0,0,1
15349,0,0,0,0,0,0,0,0,0,0,1
15350,0,0,0,0,0,0,0,0,0,0,1
15351,0,0,0,0,0,0,0,0,0,0,1
15353,0,0,0,0,0,0,0,0,0,0,1
15356,0,0,0,0,0,0,0,0,0,0,1
15358,0,0,0,0,0,0,0,0,0,0,1
15361,0,0,0,0,0,0,0,0,0,0,1
15363,0,0,0,0,0,0,0,0,0,0,1
15364,0,0,0,0,0,0,0,0,0,0,1
15365,0,0,0,0,0,0,0,0,0,0,1
15366,0,0,0,0,0,0,0,0,0,0,1
15367,0,0,0,0,0,0,0,0,0,0,1
15370,0,0,0,0,0,0,0,0,0,0,1
15372,0,0,0,0,0,0,0,0,0,0,1
15373,0,0,0,0,0,0,0,0,0,0,1
15374,0,0,0,0,0,0,0,0,0,0,1
15376,0,0,0,0,0,0,0,0,0,0,1
15379,0,0,0,0,0,0,0,0,0,0,1
15380,0,0,0,0,0,0,0,0,0,0,1
15381,0,0,0,0,0,0,0,0,0,0,1
15382,0,0,0,0,0,0,0,0,0,0,1
